feature_id;feature_mz;feature_rt;candidate_structure_tax_npc_01pat;feature_pred_tax_npc_01pat_val;feature_pred_tax_npc_01pat_score;candidate_structure_tax_npc_02sup;feature_pred_tax_npc_02sup_val;feature_pred_tax_npc_02sup_score;candidate_structure_tax_npc_03cla;feature_pred_tax_npc_03cla_val;feature_pred_tax_npc_03cla_score;consensus_class;structure_name;candidate_structure_organism_occurrence_closest;confidence;score_final;npc_pathway;npc_superclass;npc_class;color_pathway;color_superclass;color_class
2809;461.289356568441;3.6309276;Terpenoids;Fatty acids;0.925;Triterpenoids;Eicosanoids;0.706;Lanostane, Tirucallane and Euphane triterpenoids;Prostaglandins;0.345;Lanostane, Tirucallane and Euphane triterpenoids;Fornicatin B;Eukaryota;NA;0.28345345427451;Terpenoids;Triterpenoids;Lanostane, Tirucallane and Euphane triterpenoids;#008837;#69B98A;#98CFAF
2810;375.310769108819;3.631621;Alkaloids;Alkaloids;0.739;Pseudoalkaloids (transamidation);Pseudoalkaloids (transamidation);0.874;NA;Purine alkaloids;0.343;Pseudoalkaloids (transamidation);NA;NA;NA;NA;Alkaloids;Pseudoalkaloids (transamidation);Unclassified;#2C7BB6;#71A6CE;#C6DBEB
2811;475.266579443669;3.6333208;Terpenoids;Terpenoids;0.299677498617866;Diterpenoids;notClassified;0.223031112930513;Colensane and Clerodane diterpenoids;Ursane and Taraxastane triterpenoids;0.303512716216523;Colensane and Clerodane diterpenoids;Ajugacumbin A;Magnoliopsida;NA;0.433366550251193;Terpenoids;Diterpenoids;Colensane and Clerodane diterpenoids;#008837;#1F9750;#4CAC73
2812;445.204789910616;3.6371143;Fatty acids;Fatty acids;0.917;NA;Fatty acyls;0.379;NA;Fatty alcohols;0.431;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2813;690.369140966123;3.6392105;NA;Amino acids and Peptides;0.247;NA;Nucleosides;0.136;NA;Purine alkaloids;0.057;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2814;493.279235592308;3.6394968;Terpenoids;Fatty acids;0.908;Diterpenoids;Fatty Acids and Conjugates;0.64;Colensane and Clerodane diterpenoids $ Labdane diterpenoids;Unsaturated fatty acids;0.668;Colensane and Clerodane diterpenoids;Ajugaciliatin I;Magnoliopsida;NA;0.404291283703924;Terpenoids;Diterpenoids;Colensane and Clerodane diterpenoids;#008837;#1F9750;#4CAC73
2815;679.348335635504;3.639519;NA;Shikimates and Phenylpropanoids;0.100579810468928;NA;Triterpenoids;0.136913636935408;NA;Oleanane triterpenoids;0.119799432318482;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2816;727.262822175879;3.639691;Amino acids and Peptides;Amino acids and Peptides;0.942;NA;Small peptides;0.538;NA;Tripeptides;0.216;Amino acids and Peptides;NA;NA;NA;NA;Amino acids and Peptides;Unclassified;Unclassified;#D73027;#E7837D;#F5CDCB
2817;695.324255471989;3.64006;NA;Terpenoids;0.279925358002427;NA;Steroids;0.1916635657885;NA;Oleanane triterpenoids;0.119799432318482;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2818;261.110062406994;3.6431184;Shikimates and Phenylpropanoids;Fatty acids;0.997;Coumarins;Glycerolipids;0.757;Simple coumarins;Monoacylglycerols;0.771;Simple coumarins;7-Hydroxy-6-methoxy-3-prenylcoumarin;Magnoliopsida;NA;0.447510260543867;Shikimates and Phenylpropanoids;Coumarins;Simple coumarins;#7B3294;#86439D;#BF9CCC
2819;693.309307413082;3.6445138;NA;Fatty acids;0.636;NA;Small peptides;0.501;NA;Dipeptides;0.167;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2820;713.256514302383;3.654333;Fatty acids;Fatty acids;0.995;NA;Fatty Acids and Conjugates;0.389;NA;Unsaturated fatty acids;0.523;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2821;629.260312393727;3.6543815;Polyketides;Polyketides;0.725;NA;Aromatic polyketides;0.368;NA;Depsides and depsidones;0.087;Polyketides;NA;NA;NA;NA;Polyketides;Unclassified;Unclassified;#1B9E77;#82CAB4;#CDEAE1
2822;495.292350953763;3.6554582;Terpenoids;Fatty acids;0.928;Steroids;Eicosanoids;0.783;Pregnane steroids;Prostaglandins;0.529;Pregnane steroids;3beta-(beta-D-Glucopyranosyloxy)-15alpha-hydroxypregna-5-ene-20-one;Magnoliopsida;NA;0.448396422157238;Terpenoids;Steroids;Pregnane steroids;#008837;#60B582;#A8D6BA
2823;729.221384704367;3.6559935;Terpenoids;Fatty acids;0.894;Sesquiterpenoids;Fatty acyls;0.934;Guaiane sesquiterpenoids;Fatty alcohols;0.761;Guaiane sesquiterpenoids;(5S,8S,8aS)-3,8-dimethyl-5-prop-1-en-2-yl-1,2,4,5,6,7,8,8a-octahydroazulene;;NA;0.353935630144891;Terpenoids;Sesquiterpenoids;Guaiane sesquiterpenoids;#008837;#4EAC74;#9ED2B3
2824;507.292832997744;3.656154;Terpenoids;Fatty acids;0.603;Diterpenoids;Macrolides;0.22;Labdane diterpenoids;Open-chain polyketides;0.293;Labdane diterpenoids;(2R,3R,4R,5R,6R)-2-[[(2R,4R,4aS,7R,8aR)-7-hydroxy-4-[(E)-5-hydroxy-3-methylpent-3-enyl]-4a,8,8-trimethyl-3-methylidene-2,4,5,6,7,8a-hexahydro-1H-naphthalen-2-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol;Magnoliopsida;NA;0.435525647615998;Terpenoids;Diterpenoids;Labdane diterpenoids;#008837;#1F9750;#6DBB8D
2825;365.115409108592;3.6562257;Terpenoids;Terpenoids;0.876;NA;Diterpenoids;0.343;NA;Labdane diterpenoids;0.043;Terpenoids;NA;NA;NA;NA;Terpenoids;Unclassified;Unclassified;#008837;#73BE91;#C7E5D3
2826;552.233055772357;3.656286;Fatty acids;Fatty acids;0.964;NA;Eicosanoids;0.61;NA;Prostaglandins;0.361;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2827;606.15293027185;3.6565158;notClassified;Fatty acids;0.653;notClassified;Eicosanoids;0.261;notClassified;Fatty alcohols;0.252;notClassified;NA;;NA;0.0897442585879197;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2828;675.300803187502;3.65675;Fatty acids;Fatty acids;0.99;Eicosanoids;Eicosanoids;0.913;NA;Prostaglandins;0.59;Eicosanoids;NA;NA;NA;NA;Fatty acids;Eicosanoids;Unclassified;#D95F02;#DB670F;#F1C29F
2829;697.283565650105;3.657177;NA;notClassified;0.11371690157477;NA;notClassified;0.11371690157477;NA;notClassified;0.11371690157477;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2830;520.206269739091;3.6581547;NA;Terpenoids;0.595;NA;Diterpenoids;0.577;NA;Unsaturated fatty acids;0.277;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2831;643.275397419146;3.658652;Terpenoids;Terpenoids;0.921;NA;Sesquiterpenoids;0.541;NA;Bisabolane sesquiterpenoids;0.143;Terpenoids;NA;NA;NA;NA;Terpenoids;Unclassified;Unclassified;#008837;#73BE91;#C7E5D3
2832;715.350276956497;3.6589088;NA;Alkaloids;0.0785694790029479;NA;Diterpenoids;0.0669792270131275;NA;Cycloartane triterpenoids;0.0503323833105761;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2833;727.349549994676;3.6671917;Fatty acids;Fatty acids;0.955;NA;Fatty acyls;0.515;NA;Fatty alcohols;0.562;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2834;665.25736525869;3.6679065;Fatty acids;Fatty acids;0.999;NA;Eicosanoids;0.568;NA;Monoacylglycerols;0.29;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2835;670.286235868975;3.674663;NA;Terpenoids;0.62;NA;Eicosanoids;0.255;NA;Prostaglandins;0.057;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2836;439.268500377908;3.683787;Fatty acids;Fatty acids;1;Fatty amides;Fatty amides;1;N-acyl ethanolamines (endocannabinoids);N-acyl ethanolamines (endocannabinoids);1;N-acyl ethanolamines (endocannabinoids);NA;NA;NA;NA;Fatty acids;Fatty amides;N-acyl ethanolamines (endocannabinoids);#D95F02;#E07E33;#E8A069
2837;495.293700922456;3.6866488;Terpenoids;Fatty acids;0.829;Sesquiterpenoids;Eicosanoids;0.754;Bisabolane sesquiterpenoids;Tetracyclic diterpenoids;0.251;Bisabolane sesquiterpenoids;[(2R,3S,4S,5R,6S)-4,5-diacetyloxy-2-methyl-6-[(2S)-6-methyl-2-[(1S)-4-methylcyclohex-3-en-1-yl]hept-5-en-2-yl]oxyoxan-3-yl] acetate;Magnoliopsida;NA;0.447818979049185;Terpenoids;Sesquiterpenoids;Bisabolane sesquiterpenoids;#008837;#4EAC74;#6AB98A
2838;641.260137958383;3.6939013;Amino acids and Peptides;Amino acids and Peptides;0.951;Oligopeptides;Oligopeptides;0.988;Cyclic peptides;Cyclic peptides;0.852;Cyclic peptides;NA;NA;NA;NA;Amino acids and Peptides;Oligopeptides;Cyclic peptides;#D73027;#E1645D;#E7807B
2839;673.286074718139;3.69717;Terpenoids;Terpenoids;0.954;Diterpenoids;Sesquiterpenoids;0.826;Taxane diterpenoids;Norlabdane diterpenoids;0.221;Taxane diterpenoids;(4,9,11,12-Tetraacetyloxy-1,15-dihydroxy-10,14,17,17-tetramethyl-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl) benzoate;;NA;0.192074844462475;Terpenoids;Diterpenoids;Taxane diterpenoids;#008837;#1F9750;#9AD0B0
2840;257.080918138037;3.7041564;Shikimates and Phenylpropanoids;Fatty acids;0.914;Flavonoids;Fatty acyls;0.733;Chalcones;Fatty alcohols;0.653;Chalcones;GU17;;;;;;;;;
2841;507.292583850239;3.7074375;Terpenoids;Polyketides;0.639;Diterpenoids;Linear polyketides;0.188;Labdane diterpenoids;Open-chain polyketides;0.187;Labdane diterpenoids;(2R,3R,4R,5R,6R)-2-[[(2R,4R,4aS,7R,8aR)-7-hydroxy-4-[(E)-5-hydroxy-3-methylpent-3-enyl]-4a,8,8-trimethyl-3-methylidene-2,4,5,6,7,8a-hexahydro-1H-naphthalen-2-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol;Magnoliopsida;NA;0.440438427383077;Terpenoids;Diterpenoids;Labdane diterpenoids;#008837;#1F9750;#6DBB8D
2842;562.321960305294;3.7171297;NA;Fatty acids;0.375;NA;Monoterpenoids;0.489;NA;Pinane monoterpenoids;0.318;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2843;567.277361189673;3.7175372;NA;Amino acids and Peptides;0.64;Small peptides;Small peptides;0.822;NA;Aminoacids;0.14;Small peptides;NA;NA;NA;NA;Unclassified;Small peptides;Unclassified;#D73027;#E57873;#F5C9C7
2844;423.235900586536;3.7246425;Fatty acids;Fatty acids;0.999;Glycerolipids;Glycerolipids;0.984;Monoacylglycerols;Monoacylglycerols;0.971;Monoacylglycerols;NA;NA;NA;NA;Fatty acids;Glycerolipids;Monoacylglycerols;#D95F02;#E38A46;#F0C29E
2845;349.237391876389;3.741358;Terpenoids;Fatty acids;0.534070536490273;Diterpenoids;Diterpenoids;0.47072218932793;Labdane diterpenoids $ Norlabdane diterpenoids;Norlabdane diterpenoids;0.407674307881407;Labdane diterpenoids;Mecolabate;Magnoliopsida;NA;0.520374549709817;Terpenoids;Diterpenoids;Labdane diterpenoids;#008837;#1F9750;#6DBB8D
2846;743.381887250411;3.7453537;Terpenoids;Terpenoids;0.959;NA;Diterpenoids;0.671;NA;Apocarotenoids (β-);0.094;Terpenoids;NA;NA;NA;NA;Terpenoids;Unclassified;Unclassified;#008837;#73BE91;#C7E5D3
2847;465.233342371837;3.749435;Terpenoids;Fatty acids;0.998;Monoterpenoids;Fatty Acids and Conjugates;0.912;Acyclic monoterpenoids;Unsaturated fatty acids;0.873;Acyclic monoterpenoids;(2R,3S,4S,5R,6S)-2-[[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(3R,6E)-8-hydroxy-3,7-dimethylocta-1,6-dien-3-yl]oxyoxane-3,4,5-triol;Magnoliopsida;NA;0.435102385815097;Terpenoids;Monoterpenoids;Acyclic monoterpenoids;#008837;#3BA465;#4FAD74
2848;789.33438165583;3.757157;NA;Fatty acids;0.605;NA;Sesquiterpenoids;0.253;NA;Unsaturated fatty acids;0.266;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2849;816.294435741921;3.7586548;Terpenoids;Terpenoids;0.813;Steroids;Steroids;0.898;NA;Estrane steroids;0.639;Steroids;NA;NA;NA;NA;Terpenoids;Steroids;Unclassified;#008837;#60B582;#BFE1CD
2850;465.284234446587;3.7628446;Terpenoids;Fatty acids;1;Diterpenoids;Glycerolipids;0.942;Labdane diterpenoids;Monoacylglycerols;0.929;Labdane diterpenoids;[(3R,4aS,5R,6R,6aS,8S,10aS,10bR)-5,6-diacetyloxy-3-ethenyl-3,4a,7,7,10a-pentamethyl-2,5,6,6a,8,9,10,10b-octahydro-1H-benzo[f]chromen-8-yl] acetate;Streptophyta;NA;0.387222745842073;Terpenoids;Diterpenoids;Labdane diterpenoids;#008837;#1F9750;#6DBB8D
2851;667.329725665157;3.764051;NA;Terpenoids;0.514;Octadecanoids;Octadecanoids;0.709;NA;Phytane diterpenoids;0.584;Octadecanoids;NA;NA;NA;NA;Unclassified;Octadecanoids;Unclassified;#D95F02;#E69658;#F5D5BC
2852;447.272840742466;3.7662942;Polyketides $ Terpenoids;Amino acids and Peptides;0.718;notClassified;Oligopeptides;0.973;notClassified;Lipopeptides;0.434;Polyketides;Tonantzitlolone A;Magnoliopsida;NA;0.470827367437008;Polyketides;Unclassified;Unclassified;#1B9E77;#82CAB4;#CDEAE1
2853;192.138158954215;3.777304;Alkaloids;notClassified;0.256935185062058;notClassified;notClassified;0.256935185062058;notClassified;notClassified;0.256935185062058;Alkaloids;Diethyltoluamide;Eukaryota;NA;0.485888972982009;Alkaloids;Unclassified;Unclassified;#2C7BB6;#8BB6D7;#D1E2EF
2854;582.244233060538;3.7828467;Fatty acids;Fatty acids;0.723;NA;Macrolides;0.309;NA;Fatty alcohols;0.188;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2855;727.293640258204;3.78468;NA;Terpenoids;0.66;NA;Steroids;0.575;NA;Cardenolides;0.131;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2856;509.307952376871;3.7872603;NA;Polyketides;0.244;Oligopeptides;Oligopeptides;0.875;NA;Microcolins and mirabimids;0.317;Oligopeptides;NA;NA;NA;NA;Unclassified;Oligopeptides;Unclassified;#D73027;#E1645D;#F3C1BE
2857;643.275131387925;3.7956326;Amino acids and Peptides;Amino acids and Peptides;0.992;Oligopeptides;Oligopeptides;0.981;NA;Cyclic peptides;0.648;Oligopeptides;NA;NA;NA;NA;Amino acids and Peptides;Oligopeptides;Unclassified;#D73027;#E1645D;#F3C1BE
2858;697.194999690349;3.795689;NA;Amino acids and Peptides;0.667;Oligopeptides;Oligopeptides;0.83;NA;Linear peptides;0.123;Oligopeptides;NA;NA;NA;NA;Unclassified;Oligopeptides;Unclassified;#D73027;#E1645D;#F3C1BE
2859;693.30931009319;3.7959948;NA;Fatty acids;0.383;NA;Eicosanoids;0.171;NA;Prostaglandins;0.078;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2860;349.101502526185;3.796221;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.262;Coumarins;Oligopeptides;0.488;Isocoumarins;Open-chain polyketides;0.039;Isocoumarins;methyl (2R)-13-hydroxy-2,6-dimethoxy-11-methyl-4-oxo-3,10-dioxatricyclo[7.4.1.05,14]tetradeca-1(13),5,7,9(14),11-pentaene-8-carboxylate;;NA;0.241599525787823;Shikimates and Phenylpropanoids;Coumarins;Isocoumarins;#7B3294;#86439D;#A16DB3
2861;665.256940988612;3.796642;Terpenoids;Terpenoids;0.988;NA;Sesquiterpenoids;0.477;NA;Chamigrane sesquiterpenoids;0.038;Terpenoids;NA;NA;NA;NA;Terpenoids;Unclassified;Unclassified;#008837;#73BE91;#C7E5D3
2862;711.319229696461;3.8010323;Terpenoids;Terpenoids;0.98;NA;Sesquiterpenoids;0.592;NA;Humulane sesquiterpenoids;0.105;Terpenoids;NA;NA;NA;NA;Terpenoids;Unclassified;Unclassified;#008837;#73BE91;#C7E5D3
2863;509.275066099007;3.801876;notClassified;Terpenoids;0.445641701031861;notClassified;Sesquiterpenoids;0.222820850515931;notClassified;notClassified;0.186586410783537;notClassified;Cyclobutane, tetrakis(1-methylethylidene)-;Magnoliopsida;NA;0.491416491496554;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2864;695.324726321545;3.8026488;Terpenoids;Terpenoids;0.908;NA;Diterpenoids;0.562;NA;Kaurane and Phyllocladane diterpenoids;0.05;Terpenoids;NA;NA;NA;NA;Terpenoids;Unclassified;Unclassified;#008837;#73BE91;#C7E5D3
2865;587.081889534942;3.805991;NA;Terpenoids;0.61;NA;Diterpenoids;0.524;NA;Labdane diterpenoids;0.382;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2866;430.174846547446;3.806643;notClassified;Terpenoids;0.99;notClassified;Diterpenoids;0.441;notClassified;Apocarotenoids (β-);0.327;notClassified;NA;;NA;0.0684383564236223;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2867;827.403362869064;3.8077836;NA;Amino acids and Peptides;0.456;NA;Macrolides;0.502;NA;Open-chain polyketides;0.275;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2868;789.334739974207;3.811825;NA;Terpenoids;0.616;Diterpenoids;Diterpenoids;0.718;Labdane diterpenoids;Labdane diterpenoids;0.72;Labdane diterpenoids;NA;NA;NA;NA;Unclassified;Diterpenoids;Labdane diterpenoids;#008837;#1F9750;#6DBB8D
2869;693.252461034704;3.8164623;NA;Terpenoids;0.316826931978528;NA;Triterpenoids;0.243713024598867;NA;Limonoids;0.194970419679094;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2870;747.171981277838;3.81669;NA;Terpenoids;0.341198234438414;NA;Triterpenoids;0.243713024598867;NA;Limonoids;0.243713024598867;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2871;725.189894328075;3.8171415;Fatty acids;Fatty acids;0.985;NA;Eicosanoids;0.569;NA;Prostaglandins;0.278;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2872;671.269956956445;3.8191369;NA;Amino acids and Peptides;0.651;Oligopeptides;Oligopeptides;0.998;NA;Depsipeptides;0.557;Oligopeptides;NA;NA;NA;NA;Unclassified;Oligopeptides;Unclassified;#D73027;#E1645D;#F3C1BE
2873;548.20222224464;3.8197346;notClassified;Alkaloids;0.658;notClassified;Linear polyketides;0.154;notClassified;Open-chain polyketides;0.098;notClassified;NA;;NA;0.0948210000117953;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2874;345.060142759526;3.8259888;Shikimates and Phenylpropanoids;Fatty acids;0.94;Coumarins;Fatty acyls;0.323;notClassified;Fatty alcohols;0.434;Coumarins;3,4,4'-Tri-O-methylellagic acid;;NA;0.258297939352139;Shikimates and Phenylpropanoids;Coumarins;Unclassified;#7B3294;#86439D;#CFB4D8
2875;741.366642174262;3.8285291;Fatty acids;Fatty acids;0.909;NA;Eicosanoids;0.654;NA;Prostaglandins;0.272;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2876;495.128306735902;3.828735;Shikimates and Phenylpropanoids;Terpenoids;0.386462262691894;Flavonoids $ Lignans;notClassified;0.329579200507591;Flavones $ Flavonolignans;notClassified;0.329579200507591;Flavones;2-[3beta-(Hydroxymethyl)-2alpha-(4-hydroxy-3,5-dimethoxyphenyl)-2,3-dihydro-1,4-benzodioxin-6-yl]-5,7-dihydroxy-4H-1-benzopyran-4-one;Magnoliopsida;NA;0.410487442461446;Shikimates and Phenylpropanoids;Flavonoids;Flavones;#7B3294;#9255A7;#C19FCD
2877;396.016291534181;3.836581;NA;Alkaloids;0.243272112179807;NA;Flavonoids;0.199147959056485;NA;Germacrane sesquiterpenoids;0.109291605266191;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2878;465.117749560933;3.8369198;Shikimates and Phenylpropanoids;Terpenoids;0.386462262691894;Flavonoids $ Lignans;notClassified;0.329579200507591;Flavones $ Flavonolignans;notClassified;0.329579200507591;Flavones;Isohydnocarpin;Magnoliopsida;NA;0.506308266346343;Shikimates and Phenylpropanoids;Flavonoids;Flavones;#7B3294;#9255A7;#C19FCD
2879;301.070907726044;3.8372176;Shikimates and Phenylpropanoids;Fatty acids;1;Flavonoids;Fatty Acids and Conjugates;0.972;Flavones;Unsaturated fatty acids;0.981;Flavones;Diosmetin;Saxifragales;NA;0.574001350389301;Shikimates and Phenylpropanoids;Flavonoids;Flavones;#7B3294;#9255A7;#C19FCD
2880;589.096950771065;3.844542;NA;Terpenoids;0.443;Monoterpenoids;Monoterpenoids;0.747;NA;Pinane monoterpenoids;0.661;Monoterpenoids;NA;NA;NA;NA;Unclassified;Monoterpenoids;Unclassified;#008837;#3BA465;#B1DBC1
2881;673.285006828;3.847405;Fatty acids;Terpenoids;0.966;Fatty acyls;Sesquiterpenoids;0.868;Hydrocarbons;Caryophyllane sesquiterpenoids;0.162;Hydrocarbons;(3E,7E)-4,8,12-Trimethyl-1,3,7,11-tridecatetraene $ (3E,7E)-4,8,12-trimethyltrideca-1,3,7,11-tetraene;;NA;0.374309940260799;Fatty acids;Fatty acyls;Hydrocarbons;#D95F02;#DF782A;#EAA775
2882;520.2062898303;3.8598983;Shikimates and Phenylpropanoids;Fatty acids;0.617;notClassified;Diterpenoids;0.641;notClassified;Fatty alcohols;0.081;Shikimates and Phenylpropanoids;(1R)-2,3,3a,8b-Tetrahydro-1alpha-acetoxy-8bbeta-hydroxy-6,8-dimethoxy-3abeta-(4-methoxyphenyl)-3beta-phenyl-1H-cyclopenta[b]benzofuran-2alpha-carboxamide;;NA;0.195260232704877;Shikimates and Phenylpropanoids;Unclassified;Unclassified;#7B3294;#B288C1;#CDB2D7
2883;275.200241990599;3.8603797;Fatty acids;Terpenoids;0.971;Octadecanoids;Diterpenoids;0.738;Other Octadecanoids;Apocarotenoids (β-);0.079;Other Octadecanoids;9-OxoOTrE;Magnoliopsida;NA;0.63288121458583;Fatty acids;Octadecanoids;Other Octadecanoids;#D95F02;#E69658;#EDB285
2884;365.229904830692;3.861048;NA;notClassified;0.374181304967723;NA;Diterpenoids;0.401579767079204;NA;notClassified;0.374181304967723;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2885;397.167257413063;mars.19;Shikimates and Phenylpropanoids;notClassified;0.561198834329927;Flavonoids;notClassified;0.561198834329927;Flavones;notClassified;0.561198834329927;Flavones;3,6-Dihydroxy-4,6,7,15,17,18-hexamethyl-8,11,19-trioxapentacyclo[10.7.1.02,10.05,9.016,20]icosa-1(20),2,4,9,12,15-hexaen-14-one;Eukaryota;NA;0.287980791391967;Shikimates and Phenylpropanoids;Flavonoids;Flavones;#7B3294;#9255A7;#C19FCD
2886;641.260087750306;3.8640082;NA;notClassified;0.567285296588897;NA;notClassified;0.567285296588897;NA;notClassified;0.567285296588897;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2887;506.311083990982;3.864025;Terpenoids;Terpenoids;0.999;Triterpenoids;Triterpenoids;0.996;Lupane triterpenoids;Cycloartane triterpenoids;0.245;Lupane triterpenoids;Betulone;Magnoliopsida;NA;0.444435758466929;Terpenoids;Triterpenoids;Lupane triterpenoids;#008837;#69B98A;#A3D4B7
2888;708.356731864589;3.86461;Fatty acids;Fatty acids;0.759;NA;Fatty acyls;0.338;NA;Fatty alcohols;0.289;Fatty acids;NA;NA;NA;NA;Fatty acids;Unclassified;Unclassified;#D95F02;#EAA774;#F7DCC7
2889;181.122099547836;3.8685184;Terpenoids;Terpenoids;0.562583678412744;Apocarotenoids;Sesquiterpenoids;0.562583678412744;Apocarotenoids (β-);Unsaturated fatty acids;0.353540191686652;Apocarotenoids (β-);Dihydroactinidiolide;Magnoliopsida;NA;0.546627867753395;Terpenoids;Apocarotenoids;Apocarotenoids (β-);#008837;#0D8E41;#259954
2890;693.309426533609;3.8694255;NA;Terpenoids;0.296045049028345;NA;Steroids;0.277542233464073;NA;Spirostane steroids;0.166525340078444;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
2891;663.241868502945;3.8708446;Amino acids and Peptides;Amino acids and Peptides;0.767;NA;Tryptophan alkaloids;0.36;NA;Cyclic peptides;0.074;Amino acids and Peptides;NA;NA;NA;NA;Amino acids and Peptides;Unclassified;Unclassified;#D73027;#E7837D;#F5CDCB
2892;494.216728577337;3.8728535;Amino acids and Peptides;Amino acids and Peptides;0.814;Oligopeptides;Oligopeptides;0.999;Lipopeptides;Lipopeptides;0.809;Lipopeptides;NA;NA;NA;NA;Amino acids and Peptides;Oligopeptides;Lipopeptides;#D73027;#E1645D;#EEA7A3
